Time,Precipitation,PrecipitationType,AirTemperature,LaneTemperature,FreezingTemperature,DewpointTemperature,DepthTemperatureTT1,DepthTemperatureTT3,WindSpeed,WindSpeedMax,WindDirection,Humidity,BarometricPressure,Visibility,StateOfLane,LaneWetness,Salt,PM2.5,PM10,tlenek azotu,tlenki azotu,tlenek węgla,benzen,dwutlenek azotu,PM2.5 6hr_avg,PM2.5 12hr_avg,PM2.5 24hr_avg,H
2021-04-10 01:00:00,0.0,0.0,280.78019323349,280.72809686660764,273.15,270.4204708576202,282.21401443481443,283.0805658340454,2.771880626678467,5.968505859375,194.0,47.0,994.0,2000.0,0.0,0.0,0.0,8.8,16.5,0.6,8.0,0.2,0.4,7.6,9.633333333333335,9.283333333333333,9.304166666666667,1.0
2021-04-10 02:00:00,0.0,0.0,280.5874494552612,280.09166421890257,273.15,270.1261261940002,281.91735591888425,282.98754730224607,2.764443874359131,6.180554866790772,185.0,47.0,993.0,2000.0,0.0,0.0,0.0,8.8,17.0,0.4,7.0,0.2,0.4,6.7,9.65,9.158333333333333,9.504166666666668,2.0
2021-04-10 03:00:00,0.0,0.0,280.39794483184806,279.88880815505973,273.15,269.709065580368,281.4591993331909,282.88374366760246,2.873487710952759,6.38596773147583,196.0,46.0,993.0,2000.0,0.0,0.0,0.0,9.2,17.3,0.5,6.2,0.2,0.5,5.9,10.216666666666667,9.149999999999999,9.712500000000002,3.0
2021-04-10 04:00:00,0.0,0.0,280.5364684104919,279.652185344696,273.15,269.28229131698606,281.17500629425047,282.774698638916,3.3916175365448,11.128740310668944,199.0,44.0,993.0,2000.0,0.0,0.0,0.0,9.7,18.0,0.9,7.4,0.2,0.5,6.8,9.450000000000001,9.116666666666665,9.779166666666667,4.0
2021-04-10 05:00:00,0.0,0.0,280.1306261062622,278.92494955062864,273.15,269.16651334762565,280.84063425064085,282.660814666748,2.6277272701263428,6.55699586868286,191.0,45.0,992.0,2000.0,0.0,0.0,0.0,10.0,17.7,1.0,8.9,0.2,0.5,8.2,9.350000000000001,9.275,9.4875,5.0
2021-04-10 06:00:00,0.0,0.0,279.8800124168396,278.99880971908567,273.15,268.84015979766843,280.45825042724607,282.5442079544067,2.6583006381988525,7.231077671051025,194.0,45.0,992.0,2000.0,0.0,0.0,0.0,11.3,20.7,3.8,18.7,0.2,0.5,16.2,9.333333333333334,9.341666666666667,9.516666666666667,6.0
2021-04-10 07:00:00,0.0,0.0,280.1932662963867,280.00102224349973,273.15,268.992924118042,280.303911113739,282.4261840820312,3.0101115703582764,6.964454174041748,185.0,44.0,993.0,2000.0,0.0,0.0,0.0,12.3,28.2,4.3,17.3,0.2,0.5,14.6,9.633333333333333,9.633333333333335,9.429166666666669,7.0
2021-04-10 08:00:00,0.0,0.0,281.7930320739746,283.73391284942625,273.15,269.30297746658323,281.01717987060545,282.3071683883667,3.4157230854034424,8.682374954223633,193.0,41.0,993.0,2000.0,0.0,0.0,0.0,12.0,24.2,2.3,12.9,0.2,0.5,11.4,10.216666666666667,9.933333333333334,9.4875,8.0
2021-04-10 09:00:00,0.0,0.0,283.0417903900146,288.20585384368894,273.15,270.23350419998167,282.4163812637329,282.2023624420166,4.497861385345459,10.033764839172363,200.0,40.0,993.0,2000.0,0.0,0.0,0.0,11.3,27.8,4.0,15.6,0.2,0.6,12.9,10.75,10.483333333333333,9.558333333333335,9.0
2021-04-10 10:00:00,0.0,0.0,284.49250831604,293.39917984008787,273.15,271.39752902984617,284.85585632324216,282.13867034912107,5.061330795288086,10.684353828430176,179.0,40.0,993.0,2000.0,0.0,0.0,0.0,9.9,25.6,5.7,18.4,0.2,0.6,14.7,11.1,10.275,9.687500000000002,10.0
2021-04-10 11:00:00,0.0,0.0,286.2262128829956,298.3229183197021,273.15,272.22738095521925,287.7111572265625,282.1518167495728,3.858622550964356,9.449274063110352,191.0,38.0,993.0,2000.0,0.0,0.0,0.0,9.9,30.8,6.4,21.4,0.2,0.6,17.3,11.133333333333335,10.241666666666667,9.758333333333335,11.0
2021-04-10 12:00:00,0.0,0.0,287.22132244110105,302.32893409729,273.15,271.9999641418457,290.6473564147949,282.26887073516843,3.5749220848083496,10.689403533935549,212.0,35.0,993.0,2000.0,0.0,0.0,0.0,8.9,27.0,5.3,18.7,0.2,0.6,15.3,11.116666666666667,10.225,9.779166666666667,12.0
2021-04-10 13:00:00,0.0,0.0,288.626541519165,305.3844932556152,273.15,272.4697168111801,293.38986625671384,282.5035966873169,3.251960515975952,7.487325668334962,230.0,33.0,993.0,2000.0,0.0,0.0,0.0,10.0,25.2,4.5,18.6,0.2,0.5,15.7,10.716666666666667,10.175,9.729166666666668,13.0
2021-04-10 16:00:00,0.0,0.0,289.79002990722654,299.18652763366697,273.15,272.4736743211746,297.4064697265625,283.7889513015747,2.8078207969665527,7.813020706176759,212.0,30.0,992.0,2000.0,0.0,0.0,0.0,10.1,23.0,1.3,11.4,0.2,0.5,10.5,10.333333333333334,10.275,9.716666666666669,16.0
2021-04-10 17:00:00,0.0,0.0,289.2496150970459,294.66374626159666,273.15,272.2380916714668,295.4285720825195,284.30404510498045,3.737471580505371,7.82942008972168,193.0,31.0,992.0,2000.0,0.0,0.0,0.0,10.6,22.2,2.3,14.9,0.2,0.6,13.4,10.016666666666667,10.383333333333335,9.766666666666667,17.0
2021-04-10 18:00:00,0.0,0.0,288.61127796173093,292.54417457580564,273.15,272.0382306814193,293.6752361297607,284.7827047348022,2.723806142807007,5.973487854003905,196.0,32.0,993.0,2000.0,0.0,0.0,0.0,11.7,25.9,2.4,18.7,0.2,0.7,17.2,9.9,10.5,9.808333333333335,18.0
2021-04-11 02:00:00,0.0,0.0,282.55789890289304,282.48765125274656,273.15,274.69693102836607,285.0357717514038,285.4818452835083,0.4745216369628906,2.109147310256958,206.0,57.0,994.0,2000.0,0.0,0.0,0.0,11.5,23.5,0.8,10.5,0.2,0.6,10.0,10.200000000000001,10.666666666666666,9.970833333333333,2.0
2021-04-11 04:00:00,0.0,0.0,282.216930770874,281.8743318557739,273.15,274.5738231182098,283.93026580810545,285.19954147338865,1.553338885307312,3.0993402004241943,187.0,58.0,994.0,2000.0,0.0,0.0,0.0,10.3,20.8,0.7,11.3,0.2,0.6,10.9,10.466666666666667,10.791666666666666,10.066666666666666,4.0
2021-04-11 05:00:00,0.0,0.0,282.49567260742185,281.5813812255859,273.15,274.40869035720823,283.52178421020506,285.0433362960815,1.0931869745254517,3.2856147289276123,187.0,57.0,994.0,2000.0,0.0,0.0,0.0,9.7,20.2,0.8,9.9,0.2,0.5,9.4,10.700000000000001,10.708333333333334,10.170833333333334,5.0
2021-04-11 07:00:00,0.0,0.0,282.68622245788566,282.5101779937744,273.15,274.3426209926605,283.03965511322014,284.72304382324216,0.3185592591762542,0.8867655992507933,14.0,56.0,994.0,2000.0,0.0,0.0,0.0,10.8,22.7,3.9,23.0,0.2,0.6,20.4,10.65,10.491666666666665,10.2125,7.0
2021-04-11 08:00:00,0.0,0.0,284.2845748901367,284.6624177932739,273.15,274.4419896841049,283.42047252655027,284.5646738052368,2.0859854221343994,6.024367332458496,171.0,50.0,994.0,2000.0,0.0,0.0,0.0,9.9,21.7,3.6,14.0,0.2,0.5,11.7,10.766666666666666,10.391666666666667,10.4375,8.0
2021-04-11 09:00:00,0.0,0.0,287.01234855651853,291.5727771759033,273.15,275.46213617324827,285.0134061813354,284.4214109420776,3.1795616149902344,8.34159183502197,188.0,45.0,994.0,2000.0,0.0,0.0,0.0,10.0,32.3,1.5,8.2,0.2,0.5,7.2,10.65,10.275,10.275,9.0
2021-04-11 10:00:00,0.0,0.0,288.5025638580322,296.6954330444336,273.15,275.65734281539915,287.62818279266355,284.3192056655884,4.504569053649902,10.116639137268066,181.0,42.0,995.0,2000.0,0.0,0.0,0.0,10.1,42.3,2.5,10.1,0.2,0.5,8.5,10.366666666666665,10.283333333333333,10.262500000000001,10.0
2021-04-11 12:00:00,0.0,0.0,290.442329788208,305.0376895904541,273.15,274.4970596075058,293.42523231506345,284.3934911727905,5.131219863891602,11.045652389526367,176.0,34.0,994.0,2000.0,0.0,0.0,0.0,9.4,32.9,3.2,12.8,0.2,0.4,10.7,10.133333333333335,10.299999999999999,10.2625,12.0
2021-04-11 13:00:00,0.0,0.0,290.77097549438474,305.97839584350584,273.15,274.2904511928558,295.61894073486326,284.6110548019409,5.554392337799072,11.203333854675291,174.0,33.0,994.0,2000.0,0.0,0.0,0.0,8.7,33.9,2.3,10.8,0.2,0.4,9.3,9.983333333333333,10.341666666666667,10.258333333333335,13.0
2021-04-11 15:00:00,0.0,0.0,291.1961845397949,307.0938934326172,273.15,274.546254658699,298.69151916503904,285.3410429000854,5.49631929397583,12.279544830322266,181.0,32.0,993.0,2000.0,0.0,0.0,0.0,9.1,23.5,3.5,13.9,0.2,0.5,11.7,9.816666666666668,10.233333333333334,10.254166666666666,15.0
2021-04-11 17:00:00,0.0,0.0,290.8131889343261,297.9467376708984,273.15,274.24320616722105,297.07715644836424,286.2584337234497,3.180983781814575,8.66884136199951,197.0,32.0,993.0,2000.0,0.0,0.0,0.0,9.6,25.9,3.7,17.3,0.2,0.5,14.9,9.533333333333333,10.15,10.266666666666667,17.0
2021-04-11 18:00:00,0.0,0.0,290.4252857208252,295.6076721191406,273.15,274.5189588308334,295.88593139648435,286.68254985809324,3.2750046253204346,7.162003040313721,179.0,34.0,993.0,2000.0,0.0,0.0,0.0,10.7,29.5,3.0,18.8,0.2,0.5,16.9,9.483333333333334,10.066666666666666,10.283333333333333,18.0
2021-04-12 09:00:00,0.0,0.0,287.650470161438,292.9190486907959,273.15,277.01358070373533,286.8697294235229,286.237474822998,3.4890248775482178,7.255670070648193,168.0,48.0,992.0,2000.0,0.0,0.0,0.0,11.3,30.9,9.3,32.4,0.2,0.5,26.3,9.6,9.983333333333333,10.325,9.0
2021-04-12 11:00:00,0.0,0.0,290.6948169708252,302.422310256958,273.15,277.4192070007324,292.2002376556396,286.05546894073484,2.9120793342590328,8.284260749816895,183.0,41.0,992.0,2000.0,0.0,0.0,0.0,10.5,36.7,10.7,31.8,0.2,0.6,24.9,9.799999999999999,9.966666666666667,10.379166666666666,11.0
2021-04-12 12:00:00,0.0,0.0,291.606241607666,304.72831001281736,273.15,278.408985042572,294.94879760742185,286.1167282104492,3.9452705383300786,9.70293140411377,195.0,41.0,991.0,2000.0,0.0,0.0,0.0,9.4,38.9,5.8,23.7,0.2,0.5,19.9,9.983333333333333,9.983333333333333,10.345833333333333,12.0
2021-04-24 11:00:00,0.0,0.0,281.82742252349846,293.9470333099365,273.15,269.81526651382444,286.86459865570066,283.7512563705444,1.2483655214309692,3.8334157466888423,320.0,42.0,997.0,2000.0,0.0,0.0,0.0,5.2,14.3,12.2,31.9,0.2,0.4,23.9,10.1,9.958333333333334,10.225,11.0
2021-04-24 13:00:00,0.0,0.0,282.3816093444824,296.46739234924314,273.15,270.64460744857786,292.36770858764646,283.9259628295898,1.1478339433670044,3.4725260734558105,306.0,43.0,997.0,2000.0,0.0,0.0,0.0,5.8,15.5,8.7,29.2,0.2,0.4,23.5,9.45,9.491666666666667,9.941666666666665,13.0
2021-04-24 15:00:00,0.0,0.0,283.7912782669067,295.7178119659424,273.15,272.3776121377945,292.6542896270752,284.479891204834,1.0661239624023438,3.7198798656463614,257.0,45.0,997.0,2000.0,0.0,0.0,0.0,7.4,17.1,10.9,31.5,0.2,0.4,24.4,8.816666666666666,9.15,9.7125,15.0
2021-04-24 16:00:00,0.0,0.0,284.3168090820312,293.76730003356926,273.15,273.52489628791807,292.65643730163566,284.8007568359375,1.0338071584701538,3.2915470600128174,285.0,47.0,996.0,2000.0,0.0,0.0,0.0,8.0,19.9,13.1,32.1,0.2,0.4,23.5,8.266666666666667,8.933333333333334,9.608333333333333,16.0
2021-04-25 10:00:00,0.0,0.0,282.3471321105957,290.7716602325439,273.15,272.7529214262962,286.1498970031738,284.76464595794675,2.0778920650482178,6.779591083526611,342.0,51.0,993.0,2000.0,0.0,0.0,0.0,13.9,22.7,7.1,22.0,0.2,0.7,17.3,7.716666666666666,8.758333333333335,9.529166666666667,10.0
2021-04-25 11:00:00,0.0,0.0,282.1643413543701,290.0840991973877,273.15,271.7212077617645,287.5767473220825,284.73209896087644,1.1957086324691772,3.694050312042236,326.0,47.0,993.0,2000.0,0.0,0.0,0.0,8.0,14.9,6.6,22.9,0.2,0.6,18.5,8.283333333333333,9.133333333333335,9.7375,11.0
2021-04-25 12:00:00,0.0,0.0,283.6415857315063,294.58446350097654,273.15,270.73241009712217,288.898420715332,284.76419296264646,0.850643515586853,2.325319766998291,274.0,40.0,993.0,2000.0,0.0,0.0,0.0,7.2,17.5,8.8,24.8,0.2,0.5,19.1,8.049999999999999,9.075000000000001,9.654166666666667,12.0
2021-04-25 13:00:00,0.0,0.0,283.0962547302246,293.9508499145508,273.15,270.18284406661985,290.46799125671384,284.85575618743894,1.3100626468658447,4.610729217529297,322.0,40.0,993.0,2000.0,0.0,0.0,0.0,6.5,14.2,10.4,28.9,0.2,0.5,22.0,8.383333333333335,8.916666666666666,9.533333333333333,13.0
2021-04-25 16:00:00,0.0,0.0,283.4566959381104,295.5683826446533,273.15,269.83417096138,293.3732685089111,285.41455402374265,2.3813722133636475,6.710297584533691,336.0,38.0,992.0,2000.0,0.0,0.0,0.0,6.3,14.7,10.0,27.4,0.2,0.4,20.9,8.5,8.658333333333333,9.3625,16.0
2021-04-25 17:00:00,0.0,0.0,282.8388265609741,293.045658493042,273.15,270.02919425964353,292.8010257720947,285.6657356262207,1.6043412685394287,4.475515842437744,318.0,40.0,992.0,2000.0,0.0,0.0,0.0,8.0,16.5,11.7,29.8,0.2,0.4,22.2,8.316666666666666,8.291666666666666,9.137500000000001,17.0
2021-04-26 01:00:00,0.0,0.0,275.6012267112732,280.1069411277771,273.15,269.73331251144407,283.8172315597534,286.15778865814207,0.4479995369911193,0.9783923029899596,295.0,65.0,994.0,2000.0,0.0,0.0,0.0,10.4,15.8,0.7,11.8,0.2,0.5,11.4,8.316666666666665,8.016666666666666,8.991666666666667,1.0
2021-04-26 13:00:00,0.0,0.0,282.00586166381834,299.75107231140134,273.15,267.43617429733274,291.2103504180908,284.581957244873,1.3058427572250366,4.506667613983153,271.0,35.0,993.0,2000.0,0.0,0.0,0.0,6.1,19.5,21.7,45.9,0.2,0.5,31.7,7.733333333333333,8.008333333333335,8.995833333333334,13.0
2021-04-26 16:00:00,0.0,0.0,281.2326015472412,294.87330665588377,273.15,266.6766442298889,294.4414123535156,285.3699087142944,1.7068345546722412,3.4914984703063965,334.0,35.0,992.0,2000.0,0.0,0.0,0.0,6.8,18.4,17.8,41.3,0.2,0.6,29.6,7.416666666666667,7.733333333333333,8.845833333333333,16.0
2021-05-02 23:00:00,0.0,0.0,281.4262756347656,285.4597801208496,273.15,277.814306640625,287.0783685684204,287.7271903991699,2.0123910903930664,9.532392501831055,247.0,78.0,985.0,2000.0,0.0,0.0,0.0,4.0,8.3,1.2,8.6,0.2,0.6,7.9,7.3500000000000005,7.866666666666666,8.679166666666669,23.0
2021-05-03 00:00:00,0.0,0.0,281.0048917770385,285.08535900115965,273.15,277.40240421295164,286.6614822387695,287.6466249465942,1.2278269529342651,3.222996711730957,243.0,77.0,985.0,2000.0,0.0,0.0,0.0,5.3,9.5,1.7,8.9,0.2,0.4,7.8,6.933333333333334,7.716666666666666,8.433333333333335,0.0
2021-05-03 01:00:00,0.0,0.0,280.66295232772825,284.710450553894,273.15,277.2908758163452,286.2838539123535,287.55093517303465,1.5573819875717163,5.337604999542236,253.0,79.0,986.0,2000.0,0.0,0.0,0.0,3.9,7.6,1.3,6.5,0.2,0.4,5.6,6.766666666666666,7.541666666666665,8.2375,1.0
2021-05-03 02:00:00,0.0,0.0,280.3452757835388,284.37117900848386,273.15,276.99297442436216,285.9396194458008,287.4438203811645,1.4217374324798584,4.431290149688721,261.0,79.0,986.0,2000.0,0.0,0.0,0.0,5.4,9.1,0.6,4.1,0.2,0.3,3.7,6.083333333333333,7.199999999999999,7.979166666666669,2.0
2021-05-03 03:00:00,0.0,0.0,280.17319812774656,284.0775369644165,273.15,276.83168902397153,285.6241411209106,287.32808246612547,1.034345269203186,5.16654109954834,252.0,79.0,987.0,2000.0,0.0,0.0,0.0,6.5,13.4,0.8,3.8,0.2,0.3,3.2,5.25,6.491666666666667,7.812500000000003,3.0
2021-05-03 05:00:00,0.0,0.0,279.5401147842407,283.31961765289304,273.15,275.7621022701263,284.87205638885496,287.08538761138914,1.0421041250228882,3.619674444198608,241.0,76.0,987.0,2000.0,0.0,0.0,0.0,6.8,11.4,0.9,5.2,0.2,0.3,4.7,5.316666666666666,6.366666666666667,7.720833333333335,5.0
2021-05-03 06:00:00,0.0,0.0,279.8824409484863,283.3601755142212,273.15,276.39980282783506,284.66976680755613,286.9614900588989,1.24589741230011,4.838990211486816,242.0,78.0,988.0,2000.0,0.0,0.0,0.0,8.3,13.1,2.3,8.8,0.2,0.3,7.4,5.316666666666667,6.333333333333332,7.625000000000001,6.0
2021-05-03 07:00:00,0.0,0.0,279.44432439804075,283.057956123352,273.15,277.337620639801,284.53255977630613,286.83425846099846,0.7406241297721862,3.1441333293914795,242.0,86.0,989.0,2000.0,0.0,0.0,0.0,11.1,15.8,2.8,11.0,0.2,0.3,9.2,6.033333333333334,6.483333333333333,7.5708333333333355,7.0
2021-05-03 10:00:00,0.0,0.0,281.14433612823484,286.6724838256836,273.15,277.1023220062256,285.66837253570554,286.4828351974487,1.5051652193069458,7.729808330535888,253.0,75.0,990.0,2000.0,0.0,0.0,0.0,8.8,13.7,6.3,18.3,0.2,0.4,14.2,7.0,6.883333333333332,7.587500000000002,10.0
2021-05-03 11:00:00,0.0,0.0,283.16346492767326,291.6444744110107,273.15,276.42676129341123,286.3769353866577,286.4023736953735,1.2422498464584353,5.7453460693359375,288.0,62.0,990.0,2000.0,0.0,0.0,0.0,7.9,16.2,5.7,16.1,0.2,0.4,12.4,7.816666666666667,6.949999999999999,7.483333333333334,11.0
2021-05-03 12:00:00,0.0,0.0,283.2474960327148,293.64388885498045,273.15,276.451025390625,288.6298698425293,286.3582681655884,1.2217503786087036,4.486036777496338,249.0,62.0,991.0,2000.0,0.0,0.0,0.0,9.7,15.4,8.2,21.4,0.2,0.4,16.0,8.233333333333333,6.741666666666666,7.375000000000003,12.0
2021-05-03 13:00:00,0.0,0.0,282.6761812210083,295.80927696228025,273.15,277.52076759338377,289.99666633605955,286.3653978347778,1.7292987108230593,4.713284969329834,246.0,70.0,991.0,2000.0,0.0,0.0,0.0,8.9,15.7,5.9,16.3,0.2,0.4,12.5,8.766666666666666,7.041666666666668,7.3875,13.0
2021-05-03 16:00:00,0.0,0.0,283.78306617736814,293.3953212738037,273.15,275.90576162338255,292.6618064880371,286.7964109420776,0.9994889497756958,6.759988307952881,304.0,58.0,992.0,2000.0,0.0,0.0,0.0,5.7,10.8,7.3,20.8,0.2,0.4,16.0,9.116666666666665,7.216666666666669,7.541666666666667,16.0
2021-05-04 23:00:00,0.0,0.0,287.62990226745603,288.90428867340086,273.15,275.64688911437986,291.23680152893064,289.40982856750486,2.788272857666016,8.061962127685547,204.0,44.0,982.0,2000.0,0.0,0.0,0.0,6.9,18.1,0.7,6.6,0.2,0.3,6.2,8.683333333333334,7.358333333333335,7.5375000000000005,23.0
2021-05-05 00:00:00,0.0,0.0,287.4812549591064,288.0476316452026,273.15,274.86464312076566,290.4654258728027,289.37756004333494,2.96398401260376,7.9697065353393555,200.0,42.0,982.0,2000.0,0.0,0.0,0.0,5.9,15.1,0.5,5.3,0.2,0.3,5.0,7.983333333333334,7.491666666666667,7.516666666666667,0.0
2021-05-05 01:00:00,0.0,0.0,287.2476457595825,287.26880588531486,273.15,274.5222512722015,289.7189144134521,289.30385246276853,3.085911273956299,7.689412593841552,204.0,42.0,982.0,2000.0,0.0,0.0,0.0,6.1,14.5,0.5,5.6,0.2,0.3,5.3,7.5,7.658333333333335,7.429166666666666,1.0
2021-05-05 02:00:00,0.0,0.0,286.4997953414917,286.5652383804321,273.15,274.6457649707794,289.01157608032224,289.20058097839353,2.360870361328125,6.642549991607666,204.0,44.0,981.0,2000.0,0.0,0.0,0.0,5.8,13.3,0.5,5.2,0.2,0.4,4.9,7.2,7.716666666666668,7.104166666666667,2.0
2021-05-05 03:00:00,0.0,0.0,286.0957139968872,286.133585357666,273.15,274.71720960140226,288.3885835647583,289.0768341064453,2.5233662128448486,6.104790210723877,200.0,45.0,981.0,2000.0,0.0,0.0,0.0,6.2,14.0,0.5,5.6,0.2,0.3,5.3,6.55,7.658333333333332,7.0125,3.0
2021-05-05 04:00:00,0.0,0.0,286.2603572845459,286.65745677948,273.15,274.6776837348938,287.99341812133787,288.9401811599731,1.7127947807312012,4.53515100479126,212.0,45.0,981.0,2000.0,0.0,0.0,0.0,5.4,13.1,0.8,6.8,0.2,0.3,6.3,6.1000000000000005,7.608333333333333,6.970833333333332,4.0
2021-05-05 05:00:00,0.0,0.0,286.1896175384521,286.74705066680906,273.15,274.63771476745603,287.83734645843504,288.7917417526245,2.315568208694458,6.90693998336792,200.0,45.0,981.0,2000.0,0.0,0.0,0.0,6.0,17.6,1.9,11.2,0.2,0.3,10.0,6.05,7.366666666666667,6.925000000000001,5.0
2021-05-07 00:00:00,0.0,0.0,282.86880149841306,286.52704467773435,273.15,276.1156639099121,288.9260248184204,289.868635559082,0.70477956533432,2.255413293838501,199.0,62.0,984.0,2000.0,0.0,0.0,0.0,7.1,13.0,0.4,8.5,0.2,0.7,8.3,5.8999999999999995,6.941666666666667,6.9125000000000005,0.0
2021-05-07 01:00:00,0.0,0.0,282.9653133392334,286.2168497085571,273.15,276.5473736763,288.43138446807853,289.74117889404295,1.8758388757705688,4.093347549438477,180.0,64.0,983.0,2000.0,0.0,0.0,0.0,5.5,10.2,0.6,5.5,0.2,0.4,5.1,6.1000000000000005,6.8,6.875,1.0
2021-05-07 02:00:00,0.0,0.0,283.2451242446899,286.20730533599846,273.15,276.27920904159544,288.01902904510496,289.59421768188474,2.1015713214874268,4.793388843536377,198.0,61.0,983.0,2000.0,0.0,0.0,0.0,5.4,11.2,0.5,7.5,0.2,0.4,7.2,6.0,6.599999999999999,6.670833333333333,2.0
2021-05-09 23:00:00,0.0,0.0,287.4888080596924,289.6698802947998,273.15,276.66909327507017,292.5602630615234,291.15817680358884,1.4536519050598145,4.002769470214844,198.0,48.0,994.0,2000.0,0.0,0.0,0.0,8.1,15.7,0.7,8.4,0.2,0.4,7.9,5.933333333333334,6.241666666666667,6.641666666666668,23.0
2021-05-10 00:00:00,0.0,0.0,287.48623790740965,288.93817844390867,273.15,276.6364661693573,291.6636394500732,291.09797706604,2.6293601989746094,4.657475471496582,179.0,48.0,994.0,2000.0,0.0,0.0,0.0,6.9,13.4,0.5,5.8,0.2,0.3,5.5,6.25,6.175,6.695833333333334,0.0
2021-05-10 01:00:00,0.0,0.0,286.91350688934324,288.1711782455444,273.15,276.5745090484619,290.8786319732666,290.9958957672119,2.23494291305542,4.52972412109375,184.0,49.0,993.0,2000.0,0.0,0.0,0.0,6.5,12.3,0.5,4.9,0.2,0.3,4.5,6.5,6.2749999999999995,6.816666666666667,1.0
2021-05-10 02:00:00,0.0,0.0,286.6765712738037,287.52579441070554,273.15,276.3350836277008,290.15883293151853,290.8620208740234,2.3907783031463623,5.148889541625977,182.0,49.0,993.0,2000.0,0.0,0.0,0.0,6.3,11.6,0.5,4.7,0.2,0.3,4.4,6.583333333333333,6.241666666666667,6.866666666666667,2.0
2021-05-10 03:00:00,0.0,0.0,286.24758567810056,286.92262210845945,273.15,276.114203119278,289.5212215423584,290.7056812286377,2.297900676727295,4.904951095581056,184.0,50.0,993.0,2000.0,0.0,0.0,0.0,6.0,11.0,0.5,5.0,0.2,0.3,4.7,6.449999999999999,6.2749999999999995,6.966666666666669,3.0
2021-05-10 04:00:00,0.0,0.0,285.76789417266843,286.32821025848386,273.15,275.9416531562805,288.9216665267944,290.5332397460937,2.933339834213257,5.217705726623535,184.0,51.0,993.0,2000.0,0.0,0.0,0.0,5.9,11.4,0.5,5.6,0.2,0.3,5.2,6.533333333333332,6.266666666666667,6.991666666666668,4.0
2021-05-10 05:00:00,0.0,0.0,285.7065013885498,285.9923624038696,273.15,275.7295292854309,288.39153995513914,290.3485759735107,2.4745900630950928,4.7005271911621085,181.0,50.0,993.0,2000.0,0.0,0.0,0.0,5.9,12.4,1.0,9.1,0.2,0.3,8.4,6.616666666666666,6.275000000000001,6.966666666666668,5.0
2021-05-10 08:00:00,0.0,0.0,289.9788459777832,294.1322654724121,273.15,276.010675573349,289.38792457580564,289.7855457305908,2.542963743209839,5.868399143218993,170.0,39.0,993.0,2000.0,0.0,0.0,0.0,25.9,65.6,11.2,32.4,0.2,0.4,25.1,6.25,6.25,6.929166666666668,8.0
2021-05-10 09:00:00,0.0,0.0,291.4950374603272,299.52910461425773,273.15,275.44144144058225,291.89176216125486,289.6342700958252,3.9190869331359854,9.75562572479248,193.0,34.0,993.0,2000.0,0.0,0.0,0.0,28.7,70.6,5.4,19.1,0.2,0.3,15.6,9.416666666666666,7.958333333333333,7.662500000000001,9.0
2021-05-10 10:00:00,0.0,0.0,292.84655990600584,304.7140316009521,273.15,275.5610987186432,294.80799713134763,289.5546077728272,3.8257031440734863,8.275008201599121,197.0,31.0,993.0,2000.0,0.0,0.0,0.0,29.8,80.0,6.7,21.0,0.2,0.3,16.6,13.116666666666667,9.85,8.395833333333334,10.0
2021-05-10 11:00:00,0.0,0.0,294.58430519104,309.3771118164062,273.15,276.0603991985321,297.94244995117185,289.5846942901611,3.018764019012451,8.454319953918457,195.0,29.0,993.0,2000.0,0.0,0.0,0.0,91.5,151.6,6.2,22.0,0.2,0.3,17.9,17.033333333333335,11.741666666666667,9.270833333333334,11.0
2021-05-10 12:00:00,0.0,0.0,295.32306518554685,312.5555252075195,273.15,276.5656432151794,300.9512466430664,289.7416805267334,4.81005859375,9.46545696258545,176.0,29.0,993.0,2000.0,0.0,0.0,0.0,56.2,90.5,8.5,24.6,0.2,0.4,19.0,31.28333333333333,18.908333333333335,12.754166666666668,12.0
2021-05-10 13:00:00,0.0,0.0,295.99224319458006,314.9510101318359,273.15,276.40404691696165,303.5798343658447,290.023291015625,4.487705707550049,9.79300594329834,182.0,27.0,992.0,2000.0,0.0,0.0,0.0,74.1,133.4,14.1,37.5,0.2,0.3,28.3,39.666666666666664,23.141666666666666,14.691666666666665,13.0
2021-05-29 05:00:00,0.0,0.0,282.83599700927726,286.7278360366821,273.15,281.3738969802856,288.74253406524656,292.16764869689933,1.061919331550598,2.160600423812866,192.0,90.0,992.0,2000.0,0.0,0.0,0.0,12.7,17.3,4.2,22.7,0.2,0.6,16.3,51.033333333333324,28.641666666666662,17.40833333333333,5.0
2021-05-29 06:00:00,0.0,0.0,283.5387357711792,287.2746337890625,273.15,281.791040802002,288.6528266906738,291.9876369476318,0.4838787913322448,1.5816657543182373,107.0,88.0,992.0,2000.0,0.0,0.0,0.0,14.1,18.9,11.3,39.6,0.2,0.5,22.3,48.83333333333332,29.124999999999996,17.7,6.0
2021-05-29 07:00:00,0.0,0.0,284.42520275115965,288.6718744277954,273.15,282.372204208374,288.8028367996216,291.81268348693845,0.8940831422805786,3.119920253753662,54.0,87.0,992.0,2000.0,0.0,0.0,0.0,17.1,22.3,7.0,31.9,0.2,0.5,21.1,46.400000000000006,29.75833333333333,17.999999999999996,7.0
